dstport,protocol,tag
62381,udp,sv_P10
52695,tcp,sv_P12
59113,icmp,sv_P17
38228,tcp,sv_P14
44780,icmp,sv_P18
32096,tcp,sv_P17
43714,tcp,sv_P16
41383,tcp,sv_P7
10166,tcp,sv_P10
8183,tcp,sv_P20
35743,icmp,sv_P3
46870,udp,sv_P5
18155,icmp,service
25254,icmp,sv_P15
50073,tcp,sv_P1
7816,udp,sv_P13
19589,icmp,sv_P2
51262,udp,web
44489,udp,sv_P19
56055,icmp,sv_P4
38660,icmp,sv_P7
10078,icmp,sv_P15
25122,tcp,email
26513,tcp,web
6444,tcp,sv_P1
53228,tcp,sv_P17
35377,udp,sv_P11
15456,udp,service
45152,udp,sv_P18
40193,udp,sv_P2
51537,udp,sv_P3
32960,udp,sv_P7
14444,udp,sv_P17
41111,tcp,sv_P8
26030,icmp,sv_P10
51825,tcp,sv_P7
33897,udp,sv_P7
50689,icmp,sv_P6
46332,udp,sv_P19
12414,icmp,sv_P4
39349,tcp,sv_P20
40035,icmp,sv_P1
20821,icmp,sv_P17
32537,icmp,email
38763,icmp,sv_P16
53280,udp,sv_P12
61870,udp,sv_P13
53985,icmp,sv_P12
48775,udp,sv_P6
27543,tcp,sv_P18
12976,icmp,sv_P17
27742,tcp,sv_P3
55826,tcp,sv_P18
62249,tcp,sv_P14
4298,icmp,sv_P16
3150,tcp,email
55709,tcp,sv_P13
61723,tcp,sv_P10
15455,icmp,email
39256,udp,sv_P18
6032,icmp,sv_P13
2390,tcp,web
17348,icmp,sv_P7
11017,tcp,sv_P8
2348,tcp,service
48016,icmp,sv_P4
53675,icmp,sv_P13
48613,udp,email
38148,tcp,sv_P15
40371,icmp,sv_P4
42367,udp,sv_P2
8439,tcp,sv_P13
52020,udp,web
14520,udp,sv_P3
53297,udp,sv_P18
26872,udp,sv_P3
56779,udp,sv_P2
2853,udp,sv_P16
50209,icmp,sv_P6
7633,tcp,sv_P7
11693,tcp,sv_P16
37475,tcp,sv_P11
6405,udp,sv_P2
37094,icmp,sv_P13
18093,udp,sv_P2
60136,icmp,web
37760,tcp,sv_P9
37105,tcp,sv_P11
20076,udp,email
53851,tcp,sv_P20
10452,udp,sv_P14
38555,tcp,sv_P17
51394,icmp,sv_P13
46299,icmp,sv_P4
41692,icmp,sv_P12
1021,icmp,sv_P18
32210,icmp,sv_P8
48060,icmp,sv_P3
19657,udp,sv_P19
20740,tcp,sv_P13
26397,tcp,sv_P6
44473,icmp,sv_P12
537,udp,sv_P19
32575,icmp,sv_P17
34676,icmp,sv_P18
51106,icmp,sv_P13
11877,tcp,sv_P16
25666,icmp,sv_P16
9133,icmp,service
5503,udp,sv_P16
59023,tcp,sv_P2
17815,icmp,sv_P10
10495,icmp,sv_P1
62682,icmp,sv_P7
55823,udp,sv_P17
42179,icmp,sv_P2
47456,icmp,sv_P8
892,udp,sv_P20
4971,tcp,sv_P19
29169,icmp,sv_P20
93,tcp,sv_P20
59559,icmp,sv_P8
28160,icmp,sv_P17
47836,icmp,sv_P11
24782,icmp,sv_P6
14332,tcp,web
49335,tcp,sv_P20
7084,icmp,sv_P11
26471,icmp,sv_P12
53381,udp,sv_P4
41372,tcp,sv_P7
48229,icmp,service
61494,tcp,sv_P16
57532,udp,sv_P4
19582,udp,sv_P13
52197,udp,sv_P17
11715,icmp,sv_P7
48157,udp,sv_P18
1385,icmp,sv_P17
49346,icmp,sv_P9
28514,icmp,sv_P4
37948,icmp,sv_P9
9554,tcp,sv_P11
29674,tcp,sv_P16
27709,tcp,sv_P20
20982,udp,sv_P17
34564,icmp,sv_P17
59029,tcp,sv_P8
62260,tcp,email
52190,udp,sv_P1
36096,icmp,sv_P9
12562,tcp,sv_P9
12115,icmp,sv_P8
8603,icmp,sv_P18
47484,udp,sv_P20
39562,icmp,sv_P20
40929,udp,service
62053,udp,sv_P17
53980,icmp,sv_P16
52336,udp,sv_P9
58980,udp,sv_P5
26794,icmp,sv_P6
27377,udp,sv_P11
20184,udp,sv_P5
65243,udp,service
28369,tcp,sv_P1
16950,udp,sv_P15
28811,icmp,sv_P6
61767,tcp,sv_P4
26344,udp,sv_P10
53508,udp,web
49662,icmp,service
16715,udp,sv_P17
34371,icmp,sv_P12
48633,udp,sv_P14
3542,icmp,web
39972,tcp,web
41093,udp,sv_P13
8100,icmp,sv_P13
49501,tcp,sv_P18
7034,tcp,sv_P8
60387,udp,sv_P20
2281,icmp,sv_P6
53706,icmp,sv_P11
27823,icmp,service
51674,icmp,sv_P7
13131,tcp,sv_P14
3412,icmp,sv_P18
35087,tcp,sv_P17
27573,tcp,sv_P12
50936,icmp,sv_P19
33903,tcp,sv_P16
33039,icmp,sv_P16
23075,tcp,sv_P11
610,icmp,sv_P4
62663,udp,sv_P17
21187,udp,sv_P19
50854,tcp,web
54351,icmp,sv_P7
16904,udp,sv_P13
9737,udp,sv_P10
2878,icmp,sv_P6
38335,tcp,service
63496,udp,sv_P16
47160,udp,sv_P16
24379,udp,sv_P16
55142,icmp,sv_P15
43079,icmp,sv_P2
4764,icmp,sv_P2
10260,udp,sv_P2
25981,tcp,sv_P6
16008,tcp,sv_P3
49934,icmp,web
58561,icmp,sv_P16
45698,icmp,sv_P14
48787,icmp,sv_P7
52164,udp,sv_P4
36999,udp,sv_P17
30144,udp,sv_P14
58485,udp,sv_P2
28633,udp,sv_P9
51664,udp,sv_P19
52300,tcp,sv_P14
44840,icmp,sv_P17
8608,tcp,sv_P9
50760,udp,sv_P19
25729,udp,sv_P11
41887,tcp,sv_P4
65463,icmp,sv_P8
57853,tcp,sv_P18
61217,udp,sv_P15
24276,tcp,web
15261,tcp,web
45893,tcp,sv_P18
45805,udp,email
40942,tcp,sv_P15
2264,icmp,sv_P7
35119,udp,email
38174,tcp,service
6780,icmp,service
61325,tcp,sv_P8
32278,udp,email
62823,icmp,sv_P9
16821,icmp,sv_P15
35743,udp,sv_P16
25041,icmp,sv_P11
63742,udp,sv_P1
63628,icmp,sv_P2
11512,tcp,service
31787,udp,sv_P2
821,tcp,sv_P12
24888,icmp,sv_P16
28724,tcp,email
59259,udp,sv_P3
48333,tcp,sv_P9
23418,udp,sv_P14
59337,icmp,sv_P15
59586,icmp,sv_P6
4713,udp,sv_P15
20378,icmp,sv_P14
56026,icmp,sv_P17
23457,udp,sv_P17
40159,udp,sv_P9
36289,tcp,sv_P8
31642,icmp,sv_P4
15506,icmp,sv_P1
1589,tcp,sv_P19
13719,icmp,sv_P4
49097,udp,sv_P3
8340,icmp,sv_P19
48911,tcp,sv_P18
19163,tcp,sv_P16
54715,tcp,sv_P10
27328,udp,email
25903,udp,sv_P16
30278,icmp,sv_P14
65447,tcp,service
31551,udp,sv_P1
45302,udp,sv_P2
36848,icmp,sv_P1
29815,udp,sv_P8
34911,tcp,sv_P1
13743,icmp,sv_P1
40936,tcp,sv_P5
41040,icmp,sv_P12
9912,icmp,sv_P11
28764,icmp,sv_P2
15761,tcp,sv_P18
49944,tcp,sv_P19
25024,icmp,sv_P14
30866,tcp,sv_P2
40754,icmp,sv_P1
47251,icmp,sv_P19
61881,icmp,web
32738,tcp,sv_P13
48352,tcp,sv_P18
1395,tcp,sv_P13
58026,icmp,sv_P2
32307,icmp,sv_P19
11554,udp,sv_P9
9069,tcp,sv_P12
18890,tcp,sv_P18
21322,icmp,sv_P7
2381,udp,service
50376,tcp,web
29449,tcp,sv_P10
404,icmp,sv_P11
11938,udp,sv_P5
60057,tcp,sv_P11
13072,icmp,sv_P7
48993,icmp,sv_P9
23318,tcp,sv_P6
346,udp,sv_P4
16750,icmp,web
13960,icmp,web
44606,icmp,sv_P19
21827,icmp,sv_P5
40942,tcp,sv_P17
11081,udp,sv_P8
33310,tcp,sv_P8
20915,tcp,sv_P9
51508,icmp,sv_P16
31346,icmp,sv_P20
3122,icmp,sv_P8
33605,tcp,email
26267,tcp,sv_P12
30546,icmp,sv_P10
44881,udp,sv_P10
35546,icmp,sv_P10
38471,udp,sv_P9
9466,tcp,sv_P9
51032,icmp,sv_P1
18965,tcp,sv_P7
17231,udp,web
12143,tcp,sv_P5
22431,tcp,sv_P2
55233,udp,sv_P19
28275,tcp,sv_P16
18534,tcp,web
35903,udp,sv_P4
56765,icmp,sv_P12
36982,tcp,sv_P17
34953,udp,sv_P1
17949,udp,sv_P8
59275,icmp,sv_P14
60785,icmp,sv_P8
43509,icmp,sv_P15
23447,icmp,sv_P12
5458,udp,sv_P6
54853,tcp,sv_P18
53636,udp,sv_P11
3842,udp,sv_P6
23658,icmp,sv_P16
8968,udp,sv_P8
30063,udp,sv_P12
64843,udp,sv_P13
37682,udp,sv_P1
60372,icmp,sv_P17
20744,udp,sv_P9
58270,tcp,sv_P20
18048,tcp,sv_P2
43709,icmp,sv_P14
26456,udp,service
48450,icmp,sv_P6
33745,tcp,sv_P12
17969,tcp,sv_P5
4186,udp,sv_P11
59817,udp,sv_P9
39633,tcp,sv_P12
58966,tcp,sv_P16
21399,icmp,sv_P12
19175,tcp,sv_P2
39939,icmp,sv_P7
1293,tcp,sv_P4
63645,udp,sv_P9
9598,udp,sv_P5
5212,icmp,sv_P6
23524,udp,sv_P4
36847,tcp,sv_P4
40691,tcp,sv_P11
11868,udp,sv_P11
43255,tcp,sv_P20
11137,udp,sv_P7
63831,tcp,sv_P11
49930,udp,sv_P11
40664,udp,email
58227,tcp,sv_P2
22659,udp,web
33614,tcp,sv_P10
11765,icmp,sv_P9
25616,tcp,sv_P5
25542,icmp,sv_P1
43308,udp,sv_P9
53058,icmp,sv_P4
44064,icmp,sv_P6
40561,udp,sv_P9
44681,icmp,sv_P15
45166,udp,sv_P3
34960,udp,sv_P8
57452,icmp,sv_P4
17652,tcp,sv_P2
52611,icmp,sv_P19
61364,tcp,sv_P15
1900,icmp,service
16370,tcp,sv_P18
55750,udp,sv_P14
62924,tcp,web
9546,tcp,sv_P20
59894,tcp,sv_P14
33418,icmp,sv_P7
42996,icmp,sv_P8
34132,icmp,web
23979,tcp,sv_P20
27515,icmp,sv_P13
5122,tcp,sv_P11
13797,udp,sv_P10
346,udp,sv_P18
26430,icmp,sv_P8
62643,icmp,sv_P9
2669,icmp,sv_P20
60607,icmp,sv_P14
569,tcp,sv_P18
28173,udp,sv_P11
9058,tcp,sv_P11
33414,icmp,sv_P8
52752,tcp,sv_P1
60036,udp,email
32706,udp,sv_P17
28190,udp,sv_P6
6775,udp,sv_P7
35352,udp,sv_P6
57674,icmp,email
19200,icmp,sv_P15
10876,tcp,email
44446,tcp,sv_P8
48737,tcp,sv_P3
18684,tcp,sv_P9
51218,udp,sv_P19
63822,tcp,sv_P16
59426,udp,sv_P13
11621,icmp,sv_P6
31872,tcp,sv_P17
32568,udp,sv_P6
14697,tcp,sv_P6
30084,udp,sv_P6
36098,udp,sv_P12
18103,udp,sv_P20
11795,tcp,sv_P12
14423,udp,sv_P20
38886,udp,sv_P4
55491,icmp,sv_P1
60219,icmp,sv_P13
62767,udp,sv_P7
17980,udp,sv_P18
38627,tcp,sv_P13
3294,udp,sv_P15
53601,tcp,sv_P13
8544,udp,sv_P9
60421,tcp,sv_P14
10851,tcp,service
17736,icmp,service
53026,tcp,sv_P6
61869,icmp,sv_P1
59409,icmp,sv_P5
41958,tcp,sv_P9
57172,udp,sv_P16
52243,icmp,sv_P19
22215,udp,sv_P8
57761,tcp,sv_P14
14238,udp,sv_P15
55078,tcp,service
55002,tcp,sv_P14
39423,tcp,sv_P16
14319,udp,sv_P8
27511,udp,sv_P10
33801,icmp,service
3428,tcp,sv_P17
14837,icmp,sv_P10
18239,udp,service
10284,icmp,sv_P7
35870,udp,web
63411,udp,sv_P10
39976,udp,sv_P2
49293,icmp,sv_P14
49459,tcp,sv_P12
4775,icmp,sv_P16
24370,icmp,sv_P4
58352,icmp,sv_P1
24444,udp,sv_P7
33442,udp,sv_P13
30095,udp,sv_P10
64448,tcp,sv_P20
52133,tcp,sv_P20
52990,udp,sv_P9
50764,tcp,web
42388,udp,web
19064,icmp,sv_P19
65004,tcp,sv_P12
51024,icmp,sv_P10
22549,udp,sv_P19
47765,tcp,sv_P10
61528,icmp,sv_P4
63967,tcp,sv_P1
49329,icmp,sv_P20
65322,udp,sv_P12
28156,tcp,sv_P4
40905,tcp,sv_P2
52309,udp,sv_P16
15406,tcp,sv_P14
62242,udp,sv_P9
51878,tcp,sv_P13
5633,tcp,web
51481,tcp,sv_P10
9609,icmp,sv_P19
54036,tcp,sv_P10
16639,udp,sv_P14
60087,icmp,sv_P13
57640,udp,web
45077,tcp,service
1598,udp,sv_P14
21419,udp,sv_P1
60392,udp,sv_P9
25140,udp,sv_P3
65290,tcp,sv_P16
18380,icmp,sv_P15
17734,tcp,email
51693,icmp,sv_P15
4209,udp,sv_P1
4340,udp,email
30399,udp,sv_P7
54943,tcp,service
31743,udp,sv_P7
56391,icmp,service
42972,udp,sv_P7
40301,udp,sv_P3
6566,icmp,sv_P14
40365,tcp,sv_P11
21742,udp,sv_P9
43198,tcp,sv_P6
42733,udp,sv_P17
59550,icmp,sv_P11
23492,tcp,sv_P4
2797,tcp,sv_P9
64841,udp,sv_P8
65161,tcp,sv_P5
52745,icmp,sv_P10
5427,udp,sv_P15
17707,tcp,sv_P20
35922,icmp,sv_P18
600,tcp,sv_P5
41731,icmp,sv_P13
22348,udp,sv_P13
25818,icmp,sv_P4
3776,udp,sv_P20
42934,tcp,sv_P14
1703,udp,sv_P16
62202,tcp,sv_P13
27744,udp,sv_P2
5198,tcp,service
7292,icmp,sv_P12
3003,udp,sv_P5
63853,icmp,sv_P10
33545,udp,sv_P9
60851,icmp,sv_P18
54614,udp,sv_P1
65385,tcp,sv_P8
12015,udp,sv_P12
28605,udp,sv_P7
32860,icmp,sv_P5
29652,udp,service
39069,tcp,web
31117,udp,web
33776,icmp,sv_P2
57228,udp,sv_P16
63397,tcp,sv_P19
8516,icmp,sv_P12
62161,icmp,sv_P11
32835,icmp,sv_P2
19971,tcp,sv_P14
30890,icmp,sv_P10
53704,icmp,sv_P7
26698,icmp,sv_P1
52161,tcp,sv_P9
17656,udp,sv_P13
22987,tcp,sv_P5
53459,tcp,sv_P8
53223,tcp,sv_P8
23794,udp,sv_P13
65353,icmp,sv_P9
23521,icmp,sv_P2
27144,tcp,sv_P20
41327,udp,sv_P17
55154,udp,sv_P10
19763,udp,sv_P6
33759,udp,sv_P12
58407,tcp,sv_P11
54542,udp,service
361,icmp,sv_P20
56607,tcp,sv_P9
19181,tcp,sv_P19
48485,udp,sv_P9
58457,tcp,sv_P2
13697,icmp,sv_P6
39347,tcp,sv_P9
63176,tcp,sv_P2
19161,icmp,sv_P7
50581,udp,sv_P13
40160,icmp,sv_P8
23603,icmp,sv_P5
65117,tcp,sv_P15
14047,udp,sv_P11
57502,tcp,sv_P10
54587,icmp,sv_P9
39719,icmp,web
54334,icmp,sv_P10
873,icmp,sv_P7
26049,tcp,sv_P17
37162,icmp,sv_P9
28021,tcp,sv_P20
32277,icmp,sv_P14
60600,tcp,sv_P19
32401,icmp,sv_P16
15479,udp,sv_P12
65331,udp,sv_P18
40836,icmp,sv_P5
14025,tcp,service
35196,icmp,sv_P17
13819,udp,sv_P10
20849,tcp,sv_P8
36284,tcp,sv_P13
18657,tcp,sv_P17
62504,tcp,sv_P2
39591,tcp,sv_P17
28526,icmp,sv_P3
14282,udp,sv_P3
22200,icmp,sv_P16
40076,icmp,sv_P6
57272,icmp,sv_P18
37469,tcp,sv_P10
39065,tcp,sv_P9
3298,udp,sv_P10
42791,icmp,sv_P3
9782,tcp,sv_P2
34172,icmp,sv_P14
32639,icmp,sv_P7
214,icmp,sv_P14
38627,udp,sv_P12
35419,tcp,sv_P5
50075,udp,sv_P9
62087,tcp,sv_P12
22888,udp,sv_P2
29933,tcp,sv_P20
2808,icmp,sv_P3
40066,udp,sv_P15
35227,tcp,sv_P16
52183,udp,sv_P3
33793,tcp,sv_P16
50982,udp,web
17959,icmp,email
28631,udp,email
13752,icmp,sv_P6
10233,icmp,sv_P14
62833,tcp,sv_P7
58082,icmp,service
16610,icmp,sv_P16
46025,tcp,service
464,icmp,sv_P11
23638,tcp,sv_P7
60275,tcp,sv_P1
14228,tcp,sv_P3
26786,tcp,web
6476,tcp,sv_P14
48049,icmp,sv_P20
46472,icmp,web
20271,icmp,sv_P11
35613,udp,sv_P14
1940,tcp,email
25272,udp,sv_P12
64251,tcp,sv_P10
59728,icmp,email
38152,icmp,sv_P5
35344,icmp,sv_P10
48224,tcp,sv_P17
46434,udp,sv_P3
11339,icmp,sv_P10
61468,icmp,sv_P4
28328,icmp,sv_P13
62943,udp,sv_P10
62271,tcp,sv_P13
540,udp,sv_P15
37136,icmp,sv_P2
26604,icmp,sv_P4
46148,udp,sv_P16
263,icmp,sv_P19
60868,udp,sv_P9
35496,icmp,sv_P18
25937,icmp,sv_P16
64722,udp,web
25705,udp,sv_P11
29549,icmp,sv_P7
14432,tcp,sv_P14
41683,icmp,sv_P9
39628,tcp,sv_P14
755,udp,sv_P3
13542,icmp,sv_P8
30036,icmp,sv_P10
2324,tcp,sv_P5
56027,udp,sv_P6
61871,tcp,sv_P6
38630,tcp,sv_P14
41257,icmp,sv_P12
8769,tcp,sv_P1
55045,icmp,sv_P2
4533,tcp,sv_P10
32832,udp,sv_P5
19161,udp,sv_P16
13115,tcp,web
23644,icmp,sv_P4
8047,tcp,web
24824,icmp,sv_P17
32529,udp,sv_P3
17805,udp,sv_P5
44236,icmp,service
13655,icmp,sv_P1
15993,icmp,sv_P17
8374,icmp,email
54508,udp,sv_P2
37249,tcp,sv_P15
60720,icmp,sv_P13
52865,udp,service
57180,udp,sv_P7
48949,tcp,sv_P8
59459,tcp,sv_P18
15826,icmp,service
475,udp,sv_P20
10745,tcp,sv_P11
59786,tcp,sv_P12
49819,udp,sv_P10
34878,udp,sv_P17
18912,tcp,sv_P18
7594,udp,sv_P6
39884,icmp,sv_P6
25631,tcp,sv_P13
62472,icmp,sv_P10
30056,icmp,sv_P8
10630,udp,web
1396,tcp,sv_P8
26306,udp,sv_P5
11843,icmp,sv_P1
65347,udp,sv_P12
45746,tcp,sv_P5
54023,icmp,sv_P17
548,udp,sv_P3
41120,icmp,sv_P1
30048,tcp,sv_P9
59949,icmp,sv_P9
9182,tcp,sv_P5
24861,udp,email
55887,tcp,sv_P6
25134,tcp,sv_P7
41282,udp,email
43998,tcp,sv_P6
60784,tcp,sv_P13
64179,icmp,sv_P10
6986,udp,web
9561,icmp,sv_P1
35515,icmp,sv_P5
22263,icmp,sv_P4
31061,icmp,sv_P3
54227,tcp,sv_P11
3406,udp,sv_P2
26452,tcp,sv_P6
40093,icmp,sv_P16
2369,tcp,sv_P9
62423,icmp,sv_P7
21006,udp,sv_P13
45379,udp,sv_P12
30330,tcp,sv_P12
51938,tcp,sv_P9
8200,tcp,sv_P14
64892,udp,sv_P16
50283,tcp,service
3659,udp,sv_P2
41116,tcp,sv_P10
26844,icmp,sv_P20
14636,icmp,sv_P10
31289,udp,sv_P7
25992,tcp,sv_P20
783,icmp,sv_P2
35763,tcp,sv_P4
25860,tcp,sv_P12
47413,udp,sv_P11
1784,tcp,email
18162,tcp,sv_P18
62641,icmp,sv_P19
26996,icmp,sv_P7
14734,tcp,sv_P2
2828,tcp,sv_P20
19522,tcp,web
23733,icmp,sv_P12
47501,tcp,sv_P16
51361,tcp,sv_P7
48164,tcp,sv_P1
50751,tcp,sv_P20
34547,tcp,sv_P3
27013,udp,email
24717,icmp,sv_P17
54592,udp,sv_P1
44336,udp,sv_P10
10733,icmp,sv_P18
34658,tcp,sv_P6
31862,tcp,sv_P17
56609,udp,sv_P7
8346,icmp,sv_P10
55757,tcp,sv_P4
64939,icmp,sv_P1
32170,tcp,sv_P7
61733,tcp,sv_P1
22359,icmp,sv_P19
44575,icmp,sv_P16
11024,tcp,sv_P5
6030,icmp,sv_P6
25812,udp,sv_P20
60587,tcp,sv_P15
44333,udp,sv_P20
31183,udp,sv_P12
12133,icmp,sv_P15
46358,tcp,sv_P20
31811,tcp,sv_P20
56394,tcp,sv_P8
7203,udp,sv_P5
18142,icmp,sv_P7
61000,icmp,sv_P3
54651,icmp,sv_P16
30538,udp,sv_P3
40476,icmp,sv_P16
22949,udp,email
57313,icmp,sv_P8
23072,icmp,sv_P17
42752,tcp,sv_P1
45374,udp,sv_P8
47766,tcp,sv_P18
1838,udp,sv_P12
14299,udp,sv_P8
19949,icmp,sv_P13
61171,tcp,web
57611,udp,email
42637,udp,sv_P18
28052,icmp,sv_P3
8282,udp,email
29148,icmp,sv_P10
11547,icmp,sv_P18
36660,icmp,sv_P8
31828,tcp,sv_P11
54592,tcp,email
27672,tcp,sv_P11
28060,udp,sv_P16
58659,tcp,sv_P16
20305,icmp,sv_P4
56038,tcp,sv_P12
2794,tcp,sv_P3
31624,icmp,sv_P12
60067,tcp,sv_P14
55298,udp,email
25182,tcp,sv_P2
61323,icmp,sv_P13
41780,icmp,sv_P13
46998,icmp,sv_P17
57840,udp,sv_P15
28952,icmp,sv_P6
21542,icmp,sv_P20
63145,icmp,sv_P11
61047,icmp,sv_P7
32677,tcp,sv_P16
56990,icmp,sv_P2
41857,udp,sv_P17
5598,icmp,sv_P4
63377,udp,sv_P11
22077,icmp,web
52293,udp,sv_P12
20677,tcp,sv_P9
44679,tcp,sv_P2
4992,tcp,sv_P15
43074,tcp,sv_P8
4003,icmp,sv_P7
22433,tcp,sv_P7
50034,icmp,sv_P3
52954,icmp,sv_P12
19944,tcp,sv_P4
65055,icmp,sv_P19
54527,tcp,sv_P16
6205,udp,sv_P12
45652,icmp,web
36423,udp,sv_P10
58985,icmp,sv_P2
49719,udp,email
11741,udp,sv_P15
21157,udp,sv_P12
47238,tcp,sv_P13
33226,icmp,sv_P9
31742,icmp,sv_P14
21718,icmp,sv_P9
58225,tcp,email
41325,tcp,sv_P19
20631,tcp,sv_P10
13496,udp,sv_P9
26677,icmp,sv_P12
51264,tcp,sv_P5
33508,icmp,sv_P13
2591,icmp,sv_P12
28697,udp,sv_P15
38303,udp,sv_P16
41371,icmp,service
18984,tcp,sv_P7
19851,udp,sv_P15
36822,icmp,sv_P17
37790,udp,sv_P4
57922,tcp,sv_P7
19296,tcp,sv_P14
40949,udp,sv_P7
35822,icmp,sv_P5
49779,udp,sv_P6
8478,tcp,email
2738,icmp,sv_P10
57406,tcp,sv_P17
12711,udp,sv_P8
35235,icmp,sv_P8
2794,udp,email
62797,tcp,sv_P10
16576,udp,sv_P4
61945,tcp,sv_P19
18647,tcp,sv_P14
37337,icmp,sv_P16
26619,icmp,sv_P5
40867,udp,sv_P19
63349,icmp,sv_P6
47019,udp,sv_P15
57956,udp,sv_P12
30494,udp,sv_P5
13022,udp,sv_P11
21735,udp,sv_P6
62837,tcp,sv_P8
49636,tcp,sv_P9
33779,tcp,email
46106,udp,sv_P5
31769,icmp,sv_P17
38045,icmp,sv_P2
24769,udp,sv_P8
61252,udp,sv_P13
40521,icmp,sv_P3
12910,icmp,web
10157,icmp,service
64333,icmp,sv_P12
29834,icmp,sv_P18
55609,icmp,sv_P6
59771,icmp,sv_P18
6757,udp,sv_P15
10585,udp,sv_P11
27977,udp,sv_P1
31580,icmp,sv_P17
19619,udp,sv_P5
11447,tcp,sv_P8
12194,tcp,sv_P15
50870,icmp,sv_P13
8423,tcp,sv_P15
45186,tcp,sv_P13
52878,tcp,sv_P2
32693,tcp,sv_P6
16015,udp,sv_P11
55957,tcp,sv_P2
5930,icmp,sv_P19
19576,udp,sv_P3
35388,udp,sv_P13
37704,icmp,sv_P13
11960,tcp,sv_P2
54956,udp,web
2611,tcp,sv_P5
18556,icmp,email
18288,icmp,sv_P20
58845,icmp,sv_P6
40915,udp,sv_P18
32092,icmp,sv_P4
53062,tcp,sv_P19
49750,udp,sv_P8
47299,tcp,sv_P7
4521,icmp,sv_P4
4098,tcp,sv_P7
16444,tcp,sv_P8
62713,tcp,sv_P16
52419,udp,sv_P1
24262,icmp,sv_P19
1317,icmp,sv_P7
59252,tcp,sv_P18
18161,tcp,sv_P12
31793,udp,sv_P4
2593,tcp,sv_P12
43529,udp,email
57534,tcp,sv_P2
51728,udp,sv_P19
59139,icmp,sv_P14
2808,icmp,sv_P4
35991,tcp,sv_P19
30106,tcp,sv_P17
53010,udp,sv_P18
31256,icmp,sv_P5
30374,icmp,sv_P18
32153,udp,service
35458,icmp,sv_P3
49083,tcp,sv_P15
27849,tcp,email
57602,udp,service
61407,tcp,sv_P12
4848,icmp,sv_P20
51087,tcp,sv_P16
26063,udp,service
42913,tcp,sv_P15
55087,tcp,sv_P5
1518,tcp,sv_P11
22947,tcp,sv_P7
17317,icmp,sv_P11
45269,udp,sv_P14
8140,tcp,sv_P14
25937,tcp,sv_P16
42836,udp,sv_P5
28567,icmp,sv_P12
50674,udp,service
25932,tcp,sv_P20
6893,icmp,sv_P7
40436,udp,sv_P19
46642,tcp,sv_P4
5766,tcp,sv_P13
38127,tcp,sv_P16
5649,tcp,sv_P1
41886,tcp,sv_P20
38946,udp,email
20621,tcp,sv_P3
26590,icmp,sv_P4
19017,tcp,sv_P13
65144,icmp,sv_P14
58302,udp,sv_P20
41856,tcp,service
25490,icmp,sv_P4
47806,icmp,sv_P12
47307,udp,sv_P5
1311,tcp,sv_P9
30333,tcp,sv_P6
2131,udp,sv_P4
15100,udp,web
16504,tcp,sv_P7
3941,udp,email
8138,udp,sv_P10
6286,icmp,sv_P17
27525,udp,sv_P20
41082,icmp,sv_P8
42146,icmp,sv_P1
41359,tcp,sv_P15
51849,tcp,sv_P4
62690,udp,sv_P20
26007,tcp,sv_P7
27701,tcp,sv_P4
29534,tcp,sv_P13
54399,icmp,sv_P11
18540,icmp,web
1378,tcp,email
9505,tcp,sv_P19
17619,icmp,sv_P9
25055,icmp,sv_P20
46896,udp,sv_P7
4609,icmp,sv_P13
44180,icmp,sv_P13
48121,icmp,service
52943,udp,sv_P9
14946,tcp,sv_P4
2872,icmp,sv_P20
53590,tcp,sv_P12
36149,icmp,sv_P19
24672,tcp,sv_P17
21327,udp,sv_P14
47407,icmp,sv_P7
52071,udp,sv_P17
65213,udp,sv_P10
6115,udp,sv_P14
25375,udp,sv_P4
56812,tcp,web
33990,tcp,web
60811,udp,sv_P4
40176,tcp,sv_P18
34197,tcp,email
22331,tcp,sv_P9
38863,icmp,sv_P1
24970,tcp,sv_P9
43292,tcp,sv_P11
9617,tcp,sv_P2
58264,udp,sv_P18
2341,tcp,web
24985,tcp,sv_P10
2265,udp,sv_P19
2838,icmp,web
3392,udp,sv_P5
33475,tcp,sv_P11
30947,tcp,sv_P5
13964,udp,sv_P14
27978,tcp,sv_P20
36687,tcp,sv_P10
23604,udp,sv_P11
41853,icmp,sv_P12
54187,udp,web
64395,tcp,sv_P5
24442,tcp,sv_P7
23123,tcp,sv_P18
21112,tcp,service
18792,udp,sv_P8
39169,udp,sv_P3
58650,udp,sv_P13
52918,icmp,sv_P7
17336,udp,sv_P16
50334,tcp,sv_P6
49959,icmp,sv_P19
55230,icmp,web
38097,tcp,sv_P6
32749,tcp,service
728,udp,sv_P8
11069,tcp,sv_P10
37733,icmp,sv_P9
45348,icmp,sv_P5
45690,tcp,sv_P12
48208,icmp,sv_P5
38753,udp,sv_P8
53352,tcp,web
28889,icmp,web
32701,udp,sv_P9
21585,icmp,sv_P18
28039,udp,sv_P5
25451,udp,web
23104,udp,sv_P17
29970,udp,sv_P2
7920,udp,email
49756,tcp,sv_P5
31972,icmp,sv_P12
13776,icmp,sv_P1
26456,icmp,sv_P15
8933,udp,sv_P2
15304,tcp,sv_P11
54635,icmp,sv_P6
2568,tcp,sv_P5
27787,udp,sv_P13
43916,tcp,sv_P2
37562,icmp,sv_P4
25977,tcp,sv_P13
1913,udp,sv_P13
